frame,dt,N,areaSigned,areaAbs,targetArea,areaErr,perim,minEdge,maxEdge,avgEdge,flipped,selfIntersect,grabbed,dragInside,iters,areaStiff,edgeStiff,diagStiff,maxCorr,damping
877,0.016667,20,31179.640625,31179.640625,38276.382812,7096.742188,628.545593,31.427032,31.427540,31.427280,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
878,0.016667,20,31179.603516,31179.603516,38276.382812,7096.779297,628.545288,31.427032,31.427544,31.427265,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
879,0.016667,20,31179.576172,31179.576172,38276.382812,7096.806641,628.544922,31.427015,31.427540,31.427246,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
880,0.016667,20,31179.548828,31179.548828,38276.382812,7096.833984,628.544678,31.427023,31.427481,31.427235,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
881,0.016667,20,31179.515625,31179.515625,38276.382812,7096.867188,628.544312,31.427036,31.427505,31.427216,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
882,0.016667,20,31179.507812,31179.507812,38276.382812,7096.875000,628.544373,31.427006,31.427492,31.427219,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
883,0.016667,20,31179.498047,31179.498047,38276.382812,7096.884766,628.544189,31.426977,31.427505,31.427210,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
884,0.016743,20,31179.498047,31179.498047,38276.382812,7096.884766,628.544250,31.426970,31.427469,31.427212,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
885,0.016667,20,31179.484375,31179.484375,38276.382812,7096.898438,628.544006,31.426970,31.427460,31.427200,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
886,0.016667,20,31178.871094,31178.871094,38276.382812,7097.511719,628.537842,31.426786,31.426975,31.426891,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
887,0.016667,20,31179.279297,31179.279297,38276.382812,7097.103516,628.541992,31.426981,31.427183,31.427099,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
888,0.016667,20,31179.587891,31179.587891,38276.382812,7096.794922,628.545044,31.427128,31.427380,31.427252,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
889,0.016667,20,31179.664062,31179.664062,38276.382812,7096.718750,628.545837,31.427135,31.427404,31.427292,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
890,0.016667,20,31179.619141,31179.619141,38276.382812,7096.763672,628.545410,31.427128,31.427414,31.427271,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
891,0.016667,20,31179.568359,31179.568359,38276.382812,7096.814453,628.544922,31.427057,31.427372,31.427246,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
892,0.016667,20,31179.531250,31179.531250,38276.382812,7096.851562,628.544434,31.427008,31.427336,31.427221,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
893,0.016667,20,31179.496094,31179.496094,38276.382812,7096.886719,628.544189,31.426956,31.427309,31.427210,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
894,0.016667,20,31179.490234,31179.490234,38276.382812,7096.892578,628.544128,31.426954,31.427301,31.427206,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
895,0.016667,20,31179.480469,31179.480469,38276.382812,7096.902344,628.544006,31.427021,31.427309,31.427200,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
896,0.016834,20,31179.449219,31179.449219,38276.382812,7096.933594,628.543701,31.427059,31.427303,31.427185,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
897,0.016667,20,31178.876953,31178.876953,38276.382812,7097.505859,628.537964,31.426807,31.427011,31.426899,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
898,0.016667,20,31179.332031,31179.332031,38276.382812,7097.050781,628.542542,31.426971,31.427250,31.427128,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
899,0.016667,20,31179.607422,31179.607422,38276.382812,7096.775391,628.545349,31.427101,31.427382,31.427267,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
900,0.016667,20,31179.669922,31179.669922,38276.382812,7096.712891,628.545959,31.427141,31.427505,31.427298,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
901,0.016667,20,31179.634766,31179.634766,38276.382812,7096.748047,628.545532,31.427055,31.427534,31.427277,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
902,0.016678,20,31179.583984,31179.583984,38276.382812,7096.798828,628.545044,31.427048,31.427546,31.427252,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
903,0.016667,20,31179.535156,31179.535156,38276.382812,7096.847656,628.544495,31.427013,31.427528,31.427225,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
904,0.016667,20,31179.488281,31179.488281,38276.382812,7096.894531,628.544067,31.427044,31.427469,31.427204,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
905,0.016667,20,31179.451172,31179.451172,38276.382812,7096.931641,628.543701,31.427017,31.427439,31.427185,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
906,0.016667,20,31179.466797,31179.466797,38276.382812,7096.916016,628.543884,31.426952,31.427439,31.427195,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
907,0.016669,20,31179.486328,31179.486328,38276.382812,7096.896484,628.544006,31.426947,31.427439,31.427200,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
908,0.016667,20,31179.498047,31179.498047,38276.382812,7096.884766,628.544128,31.426954,31.427439,31.427206,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
909,0.016667,20,31178.882812,31178.882812,38276.382812,7097.500000,628.537964,31.426796,31.426971,31.426899,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
910,0.016667,20,31179.322266,31179.322266,38276.382812,7097.060547,628.542358,31.427017,31.427214,31.427118,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
911,0.016667,20,31179.611328,31179.611328,38276.382812,7096.771484,628.545288,31.427086,31.427368,31.427265,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
912,0.016690,20,31179.673828,31179.673828,38276.382812,7096.708984,628.546021,31.427137,31.427425,31.427301,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
913,0.016667,20,31179.632812,31179.632812,38276.382812,7096.750000,628.545532,31.427109,31.427420,31.427277,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
914,0.016667,20,31179.583984,31179.583984,38276.382812,7096.798828,628.545044,31.427118,31.427374,31.427252,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
915,0.016667,20,31179.529297,31179.529297,38276.382812,7096.853516,628.544556,31.427090,31.427326,31.427227,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
916,0.016667,20,31179.458984,31179.458984,38276.382812,7096.923828,628.543823,31.427044,31.427277,31.427191,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
917,0.016667,20,31179.406250,31179.406250,38276.382812,7096.976562,628.543274,31.427027,31.427271,31.427164,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
918,0.016667,20,31179.375000,31179.375000,38276.382812,7097.007812,628.542969,31.427017,31.427277,31.427149,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
919,0.016667,20,31179.339844,31179.339844,38276.382812,7097.042969,628.542603,31.426987,31.427298,31.427130,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
920,0.016667,20,31179.318359,31179.318359,38276.382812,7097.064453,628.542358,31.426970,31.427290,31.427118,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
921,0.016667,20,31179.320312,31179.320312,38276.382812,7097.062500,628.542419,31.426964,31.427305,31.427120,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
922,0.016667,20,31179.324219,31179.324219,38276.382812,7097.058594,628.542419,31.426992,31.427279,31.427120,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
923,0.016667,20,31179.333984,31179.333984,38276.382812,7097.048828,628.542542,31.426939,31.427275,31.427128,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
924,0.016667,20,31178.906250,31178.906250,38276.382812,7097.476562,628.538208,31.426834,31.427027,31.426910,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
925,0.016667,20,31179.388672,31179.388672,38276.382812,7096.994141,628.543091,31.427032,31.427282,31.427155,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
926,0.016667,20,31179.603516,31179.603516,38276.382812,7096.779297,628.545288,31.427135,31.427391,31.427265,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
927,0.016667,20,31179.654297,31179.654297,38276.382812,7096.728516,628.545776,31.427164,31.427517,31.427288,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
928,0.016667,20,31179.654297,31179.654297,38276.382812,7096.728516,628.545776,31.427151,31.427565,31.427288,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
929,0.016667,20,31179.628906,31179.628906,38276.382812,7096.753906,628.545532,31.427099,31.427561,31.427277,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
930,0.016667,20,31179.564453,31179.564453,38276.382812,7096.818359,628.544861,31.427059,31.427490,31.427242,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
931,0.016667,20,31179.511719,31179.511719,38276.382812,7096.871094,628.544312,31.427078,31.427444,31.427216,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
932,0.016736,20,31179.482422,31179.482422,38276.382812,7096.900391,628.543945,31.427025,31.427399,31.427197,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
933,0.016667,20,31179.484375,31179.484375,38276.382812,7096.898438,628.544006,31.426979,31.427387,31.427200,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
934,0.016667,20,31179.474609,31179.474609,38276.382812,7096.908203,628.544006,31.426958,31.427364,31.427200,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
935,0.016667,20,31179.451172,31179.451172,38276.382812,7096.931641,628.543701,31.426958,31.427389,31.427185,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
936,0.016667,20,31179.425781,31179.425781,38276.382812,7096.957031,628.543396,31.426971,31.427402,31.427170,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
937,0.016667,20,31178.890625,31178.890625,38276.382812,7097.492188,628.538025,31.426813,31.426991,31.426901,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
938,0.016667,20,31179.351562,31179.351562,38276.382812,7097.031250,628.542786,31.427042,31.427277,31.427139,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
939,0.016667,20,31179.609375,31179.609375,38276.382812,7096.773438,628.545349,31.427134,31.427475,31.427267,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
940,0.016667,20,31179.654297,31179.654297,38276.382812,7096.728516,628.545776,31.427141,31.427521,31.427288,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
941,0.016667,20,31179.646484,31179.646484,38276.382812,7096.736328,628.545654,31.427084,31.427490,31.427282,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
942,0.016667,20,31179.601562,31179.601562,38276.382812,7096.781250,628.545166,31.427052,31.427465,31.427258,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
943,0.016667,20,31179.558594,31179.558594,38276.382812,7096.824219,628.544800,31.427031,31.427412,31.427240,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
944,0.016667,20,31179.527344,31179.527344,38276.382812,7096.855469,628.544556,31.427025,31.427359,31.427227,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
945,0.016667,20,31179.500000,31179.500000,38276.382812,7096.882812,628.544189,31.426991,31.427309,31.427210,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
946,0.016667,20,31179.464844,31179.464844,38276.382812,7096.917969,628.543823,31.426989,31.427309,31.427191,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
947,0.016667,20,31179.427734,31179.427734,38276.382812,7096.955078,628.543518,31.427015,31.427309,31.427176,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
948,0.016667,20,31178.875000,31178.875000,38276.382812,7097.507812,628.537842,31.426777,31.427015,31.426891,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
949,0.016667,20,31179.326172,31179.326172,38276.382812,7097.056641,628.542480,31.427025,31.427248,31.427124,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
950,0.016667,20,31179.603516,31179.603516,38276.382812,7096.779297,628.545227,31.427162,31.427368,31.427261,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
951,0.016667,20,31179.650391,31179.650391,38276.382812,7096.732422,628.545715,31.427153,31.427467,31.427286,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
952,0.016667,20,31179.593750,31179.593750,38276.382812,7096.789062,628.545105,31.427086,31.427479,31.427256,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
953,0.016667,20,31179.533203,31179.533203,38276.382812,7096.849609,628.544556,31.426987,31.427450,31.427227,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
954,0.016667,20,31179.482422,31179.482422,38276.382812,7096.900391,628.544006,31.426962,31.427450,31.427200,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
955,0.016667,20,31179.431641,31179.431641,38276.382812,7096.951172,628.543518,31.426943,31.427450,31.427176,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
956,0.016667,20,31179.421875,31179.421875,38276.382812,7096.960938,628.543396,31.426905,31.427420,31.427170,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
957,0.016667,20,31179.443359,31179.443359,38276.382812,7096.939453,628.543640,31.426922,31.427359,31.427181,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
958,0.016667,20,31179.486328,31179.486328,38276.382812,7096.896484,628.544067,31.426958,31.427359,31.427204,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
959,0.016667,20,31179.507812,31179.507812,38276.382812,7096.875000,628.544250,31.427011,31.427359,31.427212,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
960,0.016667,20,31179.509766,31179.509766,38276.382812,7096.873047,628.544250,31.427040,31.427359,31.427212,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
961,0.016667,20,31179.500000,31179.500000,38276.382812,7096.882812,628.544189,31.427040,31.427359,31.427210,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
962,0.016667,20,31179.486328,31179.486328,38276.382812,7096.896484,628.544006,31.427040,31.427359,31.427200,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
963,0.016667,20,31178.923828,31178.923828,38276.382812,7097.458984,628.538391,31.426798,31.427031,31.426920,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
964,0.016667,20,31179.322266,31179.322266,38276.382812,7097.060547,628.542419,31.427027,31.427233,31.427120,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
965,0.016667,20,31179.562500,31179.562500,38276.382812,7096.820312,628.544861,31.427132,31.427410,31.427242,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
966,0.016667,20,31179.607422,31179.607422,38276.382812,7096.775391,628.545288,31.427149,31.427494,31.427265,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
967,0.016667,20,31179.623047,31179.623047,38276.382812,7096.759766,628.545471,31.427088,31.427454,31.427273,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
968,0.016667,20,31179.613281,31179.613281,38276.382812,7096.769531,628.545410,31.427090,31.427385,31.427271,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
969,0.016667,20,31179.570312,31179.570312,38276.382812,7096.812500,628.544922,31.427067,31.427372,31.427246,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
970,0.016667,20,31179.552734,31179.552734,38276.382812,7096.830078,628.544739,31.427044,31.427357,31.427237,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
971,0.016703,20,31179.531250,31179.531250,38276.382812,7096.851562,628.544617,31.427036,31.427341,31.427231,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
972,0.016667,20,31179.498047,31179.498047,38276.382812,7096.884766,628.544128,31.427017,31.427330,31.427206,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
973,0.016667,20,31179.455078,31179.455078,38276.382812,7096.927734,628.543701,31.427008,31.427301,31.427185,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
974,0.016667,20,31178.898438,31178.898438,38276.382812,7097.484375,628.538086,31.426760,31.427002,31.426905,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
975,0.016667,20,31179.312500,31179.312500,38276.382812,7097.070312,628.542358,31.426926,31.427252,31.427118,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
976,0.016667,20,31179.564453,31179.564453,38276.382812,7096.818359,628.544922,31.427050,31.427393,31.427246,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
977,0.016871,20,31179.656250,31179.656250,38276.382812,7096.726562,628.545837,31.427176,31.427563,31.427292,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
978,0.016667,20,31179.609375,31179.609375,38276.382812,7096.773438,628.545349,31.427114,31.427589,31.427267,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
979,0.016914,20,31179.562500,31179.562500,38276.382812,7096.820312,628.544861,31.427046,31.427542,31.427242,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
980,0.016667,20,31179.527344,31179.527344,38276.382812,7096.855469,628.544434,31.427036,31.427496,31.427221,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
981,0.016667,20,31179.492188,31179.492188,38276.382812,7096.890625,628.544128,31.426945,31.427452,31.427206,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
982,0.016667,20,31179.460938,31179.460938,38276.382812,7096.921875,628.543823,31.426939,31.427465,31.427191,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
983,0.016667,20,31179.453125,31179.453125,38276.382812,7096.929688,628.543762,31.426886,31.427448,31.427189,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
984,0.016667,20,31179.455078,31179.455078,38276.382812,7096.927734,628.543762,31.426908,31.427391,31.427189,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
985,0.016667,20,31179.439453,31179.439453,38276.382812,7096.943359,628.543579,31.426931,31.427351,31.427179,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
986,0.016667,20,31179.468750,31179.468750,38276.382812,7096.914062,628.543884,31.426929,31.427340,31.427195,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
987,0.016667,20,31179.474609,31179.474609,38276.382812,7096.908203,628.544006,31.426914,31.427330,31.427200,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
988,0.016667,20,31179.470703,31179.470703,38276.382812,7096.912109,628.543945,31.426966,31.427341,31.427197,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
989,0.016667,20,31179.462891,31179.462891,38276.382812,7096.919922,628.543884,31.426989,31.427328,31.427195,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
990,0.016667,20,31179.460938,31179.460938,38276.382812,7096.921875,628.543762,31.427011,31.427364,31.427189,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
991,0.016667,20,31179.458984,31179.458984,38276.382812,7096.923828,628.543823,31.427034,31.427401,31.427191,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
992,0.016667,20,31179.458984,31179.458984,38276.382812,7096.923828,628.543762,31.427057,31.427374,31.427189,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
993,0.016667,20,31179.455078,31179.455078,38276.382812,7096.927734,628.543762,31.427065,31.427393,31.427189,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
994,0.016667,20,31179.453125,31179.453125,38276.382812,7096.929688,628.543762,31.427086,31.427340,31.427189,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
995,0.016722,20,31179.460938,31179.460938,38276.382812,7096.921875,628.543762,31.427103,31.427320,31.427189,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
996,0.016667,20,31179.476562,31179.476562,38276.382812,7096.906250,628.543945,31.427116,31.427336,31.427197,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
997,0.016667,20,31179.492188,31179.492188,38276.382812,7096.890625,628.544128,31.427113,31.427372,31.427206,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
998,0.016872,20,31179.509766,31179.509766,38276.382812,7096.873047,628.544312,31.427090,31.427406,31.427216,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
999,0.016667,20,31179.521484,31179.521484,38276.382812,7096.861328,628.544495,31.427059,31.427382,31.427225,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1000,0.016667,20,31179.529297,31179.529297,38276.382812,7096.853516,628.544434,31.427084,31.427357,31.427221,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1001,0.016667,20,31129.435547,31129.435547,38276.382812,7146.947266,628.317688,31.212658,31.575344,31.415884,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1002,0.016667,20,31142.125000,31142.125000,38276.382812,7134.257812,628.704102,31.326769,31.518335,31.435205,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1003,0.016667,20,31129.664062,31129.664062,38276.382812,7146.718750,628.675415,31.368429,31.501305,31.433771,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1004,0.016667,20,31125.220703,31125.220703,38276.382812,7151.162109,628.562866,31.357407,31.499977,31.428143,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1005,0.016718,20,31137.865234,31137.865234,38276.382812,7138.517578,628.597229,31.367968,31.499287,31.429861,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1006,0.016667,20,31151.205078,31151.205078,38276.382812,7125.177734,628.652527,31.390284,31.471571,31.432627,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1007,0.016667,20,31158.507812,31158.507812,38276.382812,7117.875000,628.635803,31.412577,31.459957,31.431789,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1008,0.016667,20,31164.251953,31164.251953,38276.382812,7112.130859,628.594727,31.402636,31.454081,31.429737,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1009,0.016667,20,31169.873047,31169.873047,38276.382812,7106.509766,628.574219,31.401222,31.449722,31.428711,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1010,0.016667,20,31173.029297,31173.029297,38276.382812,7103.353516,628.567261,31.406618,31.442953,31.428364,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1011,0.016667,20,31173.410156,31173.410156,38276.382812,7102.972656,628.556702,31.414251,31.436665,31.427835,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1012,0.016667,20,31173.109375,31173.109375,38276.382812,7103.273438,628.540588,31.418900,31.437075,31.427029,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
