frame,mode,viseme,open,openT,wide,wideT,round,roundT,smile,smileT,width,height,area,areaT,fill,teeth
4131,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.02,15.12,5.23,2382.96,1,0
4133,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.99,15.13,7.41,2382.96,1,0
4135,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.97,15.13,3.15,2382.96,1,0
4137,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.95,15.14,2.14,2382.96,1,0
4139,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.94,15.14,1.38,2382.96,1,0
4141,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.92,15.15,3.14,2382.96,1,0
4143,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.91,15.15,4.01,2382.96,1,0
4145,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.90,15.15,6.61,2382.96,1,0
4147,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.89,15.15,7.78,2382.96,1,0
4149,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.88,15.15,6.98,2382.96,1,0
4151,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.88,15.15,7.20,2382.96,1,0
4153,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.88,15.15,5.35,2382.96,1,0
4155,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.88,15.15,8.48,2382.96,1,0
4157,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.89,15.15,8.07,2382.96,1,0
4159,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.89,15.15,0.99,2382.96,1,0
4161,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.90,15.15,0.88,2382.96,1,0
4163,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.91,15.15,2.26,2382.96,1,0
4165,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.93,15.14,8.38,2382.96,1,0
4167,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.94,15.14,11.18,2382.96,1,0
4169,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.96,15.14,1.79,2382.96,1,0
4171,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.98,15.13,0.83,2382.96,1,0
4173,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.01,15.13,1.73,2382.96,1,0
4175,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.03,15.12,8.57,2382.96,1,0
4177,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.06,15.12,1.23,2382.96,1,0
4179,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.08,15.11,2.10,2382.96,1,0
4181,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.11,15.10,1.21,2382.96,1,0
4183,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.14,15.10,10.00,2382.96,1,0
4185,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.17,15.09,4.87,2382.96,1,0
4187,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.20,15.09,8.14,2382.96,1,0
4189,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.23,15.08,6.20,2382.96,1,0
4191,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.26,15.07,1.38,2382.96,1,0
4193,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.29,15.07,3.19,2382.96,1,0
4195,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.32,15.06,2.25,2382.96,1,0
4197,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.35,15.05,2.58,2382.96,1,0
4199,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.38,15.05,3.52,2382.96,1,0
4201,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.41,15.04,9.15,2382.96,1,0
4203,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.44,15.03,4.82,2382.96,1,0
4205,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.47,15.03,2.17,2382.96,1,0
4207,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.49,15.02,9.02,2382.96,1,0
4209,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.51,15.02,5.32,2382.96,1,0
4211,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.53,15.01,0.85,2382.96,1,0
4213,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.55,15.01,6.24,2382.96,1,0
4215,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.57,15.01,6.10,2382.96,1,0
4217,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.58,15.00,9.21,2382.96,1,0
4219,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.60,15.00,3.03,2382.96,1,0
4221,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.61,15.00,11.78,2382.96,1,0
4223,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.61,15.00,1.00,2382.96,1,0
4225,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.62,15.00,1.60,2382.96,1,0
4227,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.62,15.00,2.15,2382.96,1,0
4229,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.62,15.00,4.12,2382.96,1,0
4231,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.62,15.00,0.83,2382.96,1,0
4233,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.61,15.00,3.35,2382.96,1,0
4235,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.60,15.00,3.39,2382.96,1,0
4237,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.59,15.00,0.36,2382.96,1,0
4239,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.58,15.00,7.32,2382.96,1,0
4241,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.57,15.01,4.63,2382.96,1,0
4243,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.55,15.01,5.65,2382.96,1,0
4245,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.53,15.02,5.20,2382.96,1,0
4247,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.51,15.02,5.77,2382.96,1,0
4249,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.49,15.02,9.00,2382.96,1,0
4251,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.46,15.03,11.13,2382.96,1,0
4253,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.44,15.04,0.34,2382.96,1,0
4255,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.41,15.04,8.01,2382.96,1,0
4257,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.38,15.05,3.64,2382.96,1,0
4259,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.35,15.05,5.52,2382.96,1,0
4261,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.32,15.06,6.15,2382.96,1,0
4263,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.29,15.07,8.20,2382.96,1,0
4265,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.26,15.07,8.09,2382.96,1,0
4267,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.23,15.08,1.50,2382.96,1,0
4269,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.20,15.09,5.59,2382.96,1,0
4271,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.17,15.09,8.20,2382.96,1,0
4273,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.14,15.10,5.51,2382.96,1,0
4275,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.11,15.11,1.25,2382.96,1,0
4277,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.08,15.11,4.10,2382.96,1,0
4279,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.05,15.12,3.26,2382.96,1,0
4281,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.03,15.12,1.81,2382.96,1,0
4283,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.00,15.13,7.05,2382.96,1,0
4285,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.98,15.13,3.00,2382.96,1,0
4287,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.96,15.14,6.73,2382.96,1,0
4289,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.94,15.14,3.84,2382.96,1,0
4291,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.93,15.14,1.73,2382.96,1,0
4293,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.91,15.15,1.32,2382.96,1,0
4295,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.90,15.15,1.93,2382.96,1,0
4297,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.89,15.15,10.51,2382.96,1,0
4299,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.88,15.15,5.36,2382.96,1,0
4301,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.88,15.15,0.42,2382.96,1,0
4303,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.88,15.15,3.73,2382.96,1,0
4305,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.88,15.15,7.23,2382.96,1,0
4307,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.88,15.15,0.92,2382.96,1,0
4309,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.89,15.15,7.10,2382.96,1,0
4311,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.90,15.15,0.08,2382.96,1,0
4313,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.91,15.15,7.68,2382.96,1,0
4315,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.92,15.15,11.25,2382.96,1,0
4317,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.94,15.14,0.59,2382.96,1,0
4319,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.96,15.14,0.15,2382.96,1,0
4321,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.98,15.13,6.78,2382.96,1,0
4323,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.00,15.13,9.17,2382.96,1,0
4325,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.02,15.12,7.09,2382.96,1,0
4327,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.05,15.12,0.32,2382.96,1,0
4329,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.07,15.11,2.51,2382.96,1,0
4331,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.10,15.11,0.90,2382.96,1,0
4333,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.13,15.10,8.30,2382.96,1,0
4335,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.16,15.09,6.84,2382.96,1,0
4337,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.19,15.09,6.28,2382.96,1,0
4339,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.22,15.08,5.06,2382.96,1,0
4341,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.25,15.07,10.36,2382.96,1,0
4343,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.28,15.07,1.29,2382.96,1,0
4345,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.31,15.06,1.37,2382.96,1,0
4347,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.34,15.06,8.29,2382.96,1,0
4349,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.37,15.05,0.56,2382.96,1,0
4351,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.40,15.04,2.03,2382.96,1,0
4353,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.43,15.04,5.92,2382.96,1,0
4355,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.46,15.03,10.84,2382.96,1,0
4357,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.48,15.03,4.90,2382.96,1,0
4359,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.50,15.02,8.63,2382.96,1,0
4361,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.53,15.02,5.35,2382.96,1,0
4363,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.55,15.01,3.11,2382.96,1,0
4365,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.56,15.01,7.68,2382.96,1,0
4367,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.58,15.00,2.82,2382.96,1,0
4369,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.59,15.00,3.00,2382.96,1,0
4371,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.60,15.00,4.31,2382.96,1,0
4373,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.61,15.00,1.78,2382.96,1,0
4375,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.62,15.00,0.17,2382.96,1,0
4377,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.62,15.00,5.91,2382.96,1,0
4379,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.62,15.00,5.11,2382.96,1,0
4381,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.62,15.00,9.20,2382.96,1,0
4383,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.62,15.00,0.78,2382.96,1,0
4385,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.61,15.00,11.54,2382.96,1,0
4387,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.60,15.00,0.23,2382.96,1,0
4389,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.59,15.00,8.35,2382.96,1,0
4391,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.57,15.01,5.70,2382.96,1,0
4393,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.56,15.01,3.77,2382.96,1,0
4395,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.54,15.01,1.25,2382.96,1,0
4397,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.52,15.02,1.10,2382.96,1,0
4399,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.50,15.02,0.52,2382.96,1,0
4401,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.47,15.03,1.83,2382.96,1,0
4403,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.45,15.03,6.48,2382.96,1,0
4405,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.42,15.04,2.52,2382.96,1,0
4407,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.39,15.04,0.85,2382.96,1,0
4409,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.36,15.05,4.27,2382.96,1,0
4411,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.33,15.06,3.86,2382.96,1,0
4413,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.30,15.06,5.28,2382.96,1,0
4415,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.27,15.07,7.69,2382.96,1,0
4417,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.24,15.08,1.36,2382.96,1,0
4419,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.21,15.08,7.88,2382.96,1,0
4421,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.18,15.09,6.44,2382.96,1,0
4423,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.15,15.10,5.17,2382.96,1,0
4425,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.12,15.10,0.34,2382.96,1,0
4427,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.09,15.11,4.51,2382.96,1,0
4429,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.06,15.12,1.79,2382.96,1,0
4431,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.04,15.12,3.84,2382.96,1,0
4433,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.01,15.13,7.97,2382.96,1,0
4435,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.99,15.13,5.48,2382.96,1,0
4437,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.97,15.14,3.66,2382.96,1,0
4439,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.95,15.14,3.43,2382.96,1,0
4441,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.93,15.14,2.47,2382.96,1,0
4443,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.92,15.15,7.36,2382.96,1,0
4445,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.90,15.15,3.15,2382.96,1,0
4447,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.89,15.15,2.67,2382.96,1,0
4449,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.89,15.15,1.97,2382.96,1,0
4451,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.88,15.15,7.65,2382.96,1,0
4453,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.88,15.15,8.75,2382.96,1,0
4455,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.88,15.15,3.41,2382.96,1,0
4457,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.88,15.15,0.19,2382.96,1,0
4459,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.89,15.15,2.80,2382.96,1,0
4461,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.89,15.15,2.26,2382.96,1,0
4463,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.90,15.15,0.56,2382.96,1,0
4465,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.92,15.15,5.80,2382.96,1,0
4467,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.93,15.14,2.10,2382.96,1,0
4469,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.95,15.14,1.32,2382.96,1,0
4471,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.97,15.14,3.31,2382.96,1,0
4473,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.99,15.13,3.33,2382.96,1,0
4475,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.01,15.13,0.94,2382.96,1,0
4477,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.04,15.12,4.83,2382.96,1,0
4479,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.06,15.12,1.26,2382.96,1,0
4481,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.09,15.11,1.68,2382.96,1,0
4483,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.12,15.10,4.55,2382.96,1,0
4485,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.15,15.10,5.10,2382.96,1,0
4487,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.18,15.09,9.58,2382.96,1,0
4489,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.21,15.08,5.64,2382.96,1,0
4491,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.24,15.08,6.52,2382.96,1,0
4493,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.27,15.07,1.77,2382.96,1,0
4495,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.30,15.06,3.14,2382.96,1,0
4497,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.33,15.06,3.63,2382.96,1,0
4499,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.36,15.05,1.28,2382.96,1,0
4501,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.39,15.05,1.59,2382.96,1,0
4503,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.42,15.04,4.26,2382.96,1,0
4505,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.45,15.03,2.25,2382.96,1,0
4507,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.47,15.03,7.58,2382.96,1,0
4509,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.49,15.02,0.63,2382.96,1,0
4511,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.52,15.02,9.07,2382.96,1,0
4513,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.54,15.01,11.20,2382.96,1,0
4515,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.56,15.01,4.02,2382.96,1,0
